Word	BlogFreq	BlogFreqPm	BlogCD	BlogCDPc	TwitterFreq	TwitterFreqPm	TwitterCD	TwitterCDPc	NewsFreq	NewsFreqPm	NewsCD	NewsCDPc.
yn	106368	52287.4018	28928	70.3981	0	0	0	0	94339	53599.3900	46396	72.9474
i	77917	38301.7212	26603	64.7401	0	0	0	0	55076	31291.8306	33734	53.0392
o	53013	26059.6423	22971	55.9014	0	0	0	0	44680	25385.2675	29632	46.5897
a	49209	24189.7070	22352	54.3950	0	0	0	0	35810	20345.7123	25396	39.9296
mae	29260	14383.3613	16299	39.6647	0	0	0	0	30545	17354.3642	24700	38.8353
ar	27475	13505.9075	16443	40.0151	0	0	0	0	28473	16177.1424	21875	34.3936
ac	18856	9269.0588	12998	31.6315	0	0	0	0	16872	9585.9497	14616	22.9804
yr	18020	8858.1056	12038	29.2952	0	0	0	0	18892	10733.6274	15613	24.5480
ei	17941	8819.2715	10927	26.5916	0	0	0	0	20124	11433.5972	15734	24.7382
wedi	17074	8393.0797	11320	27.5479	0	0	0	0	22366	12707.4058	18420	28.9614
am	16559	8139.9207	11601	28.2318	0	0	0	0	11679	6635.5089	10292	16.1819
ond	14985	7366.1883	11196	27.2462	0	0	0	0	7624	4331.6311	7206	11.3298
bod	12249	6021.2506	8604	20.9384	0	0	0	0	13002	7387.1810	10883	17.1111
un	9725	4780.5259	7318	17.8088	0	0	0	0	5654	3212.3613	5163	8.1177
gan	9255	4549.4877	7255	17.6555	0	0	0	0	10193	5791.2272	9095	14.2999
eu	9115	4480.6677	6272	15.2633	0	0	0	0	11972	6801.9790	10001	15.7243
ni	9005	4426.5950	5635	13.7131	0	0	0	0	4918	2794.1975	3879	6.0989
fel	8527	4191.6241	6776	16.4898	0	0	0	0	4458	2532.8452	4073	6.4039
oedd	8492	4174.4191	5618	13.6718	0	0	0	0	5175	2940.2139	4593	7.2215
sy	8117	3990.0801	6215	15.1246	0	0	0	0	7160	4068.0062	6421	10.0956
fod	7965	3915.3613	6116	14.8837	0	0	0	0	8682	4932.7415	7826	12.3046
mewn	7804	3836.2184	6359	15.4750	0	0	0	0	6797	3861.7651	6262	9.8456
roedd	7747	3808.1989	5141	12.5110	0	0	0	0	6467	3674.2732	5920	9.3079
fy	7584	3728.0729	5135	12.4963	0	0	0	0	1419	806.2152	1109	1.7437
yw	7407	3641.0648	5485	13.3481	0	0	0	0	4841	2750.4494	4483	7.0485
na	7322	3599.2813	5796	14.1049	0	0	0	0	3941	2239.1079	3653	5.7435
hyn	6628	3258.1312	5446	13.2532	0	0	0	0	4398	2498.7557	4106	6.4558
ddim	6406	3149.0025	5095	12.3990	0	0	0	0	2485	1411.8709	2312	3.6351
cael	6300	3096.8960	5136	12.4988	0	0	0	0	8618	4896.3795	7852	12.3455
gyda	6150	3023.1604	4996	12.1581	0	0	0	0	6190	3516.8936	5691	8.9478
iawn	6039	2968.5960	4903	11.9318	0	0	0	0	2623	1490.2766	2453	3.8568
nhw	5949	2924.3546	3991	9.7124	0	0	0	0	5286	3003.2794	4576	7.1947
dwi	5924	2912.0654	3928	9.5590	0	0	0	0	883	501.6829	778	1.2232
sydd	5775	2838.8213	4714	11.4718	0	0	0	0	5005	2843.6272	4647	7.3064
wrth	5409	2658.9064	4548	11.0678	0	0	0	0	4419	2510.6870	4193	6.5926
mi	5398	2653.4991	3836	9.3352	0	0	0	0	905	514.1823	799	1.2562
â	5212	2562.0670	4261	10.3694	0	0	0	0	6931	3937.8981	6287	9.8849
neu	4992	2453.9214	4017	9.7756	0	0	0	0	2200	1249.9460	1948	3.0628
hynny	4811	2364.9471	4058	9.8754	0	0	0	0	2955	1678.9048	2826	4.4433
hi	4760	2339.8770	3445	8.3836	0	0	0	0	2202	1251.0823	2021	3.1776
dim	4565	2244.0207	3833	9.3278	0	0	0	0	1537	873.2577	1491	2.3443
felly	4556	2239.5965	4009	9.7562	0	0	0	0	908	515.8868	898	1.4119
er	4426	2175.6923	3831	9.3230	0	0	0	0	3953	2245.9257	3770	5.9275
yma	4403	2164.3862	3750	9.1259	0	0	0	0	2072	1177.2219	1961	3.0832
ôl	4082	2006.5920	3465	8.4323	0	0	0	0	5327	3026.5739	5042	7.9274
hefyd	4034	1982.9966	3625	8.8217	0	0	0	0	4278	2430.5769	4146	6.5187
mynd	3825	1880.2583	3287	7.9991	0	0	0	0	1710	971.5490	1649	2.5927
beth	3735	1836.0169	3290	8.0064	0	0	0	0	1013	575.5433	965	1.5172
chi	3717	1827.1686	2810	6.8383	0	0	0	0	636	361.3480	512	0.8050
ein	3662	1800.1322	2667	6.4903	0	0	0	0	2910	1653.3377	2395	3.7656
at	3603	1771.1296	3159	7.6876	0	0	0	0	3678	2089.6825	3505	5.5108
os	3593	1766.2138	3126	7.6073	0	0	0	0	1421	807.3515	1364	2.1446
fe	3476	1708.7001	2775	6.7531	0	0	0	0	5934	3371.4453	5557	8.7371
newydd	3341	1642.3380	2890	7.0330	0	0	0	0	3832	2177.1787	3552	5.5847
bydd	3325	1634.4729	2651	6.4514	0	0	0	0	7703	4376.5156	6775	10.6522
fi	3285	1614.8100	2557	6.2226	0	0	0	0	246	139.7667	218	0.3428
nid	3258	1601.5376	2793	6.7969	0	0	0	0	1432	813.6012	1385	2.1776
arall	3208	1576.9591	2916	7.0963	0	0	0	0	1540	874.9622	1507	2.3694
yng	3172	1559.2625	2770	6.7410	0	0	0	0	5648	3208.9523	5269	8.2843
lle	3167	1556.8047	2751	6.6947	0	0	0	0	1773	1007.3429	1685	2.6493
gael	3042	1495.3583	2769	6.7385	0	0	0	0	3654	2076.0467	3506	5.5124
gwneud	3016	1482.5775	2635	6.4124	0	0	0	0	2304	1309.0344	2209	3.4732
dros	3013	1481.1028	2670	6.4976	0	0	0	0	3469	1970.9376	3273	5.1461
hyd	2988	1468.8135	2712	6.5998	0	0	0	0	2111	1199.3800	2031	3.1933
yna	2924	1437.3530	2483	6.0425	0	0	0	0	1618	919.2785	1524	2.3962
ma	2869	1410.3166	2085	5.0740	0	0	0	0	268	152.2662	251	0.3946
rhaid	2816	1384.2633	2538	6.1764	0	0	0	0	1774	1007.9110	1688	2.6540
nad	2795	1373.9404	2480	6.0352	0	0	0	0	2312	1313.5796	2225	3.4983
pan	2782	1367.5499	2496	6.0742	0	0	0	0	1672	949.9590	1619	2.5455
fydd	2618	1286.9323	2195	5.3417	0	0	0	0	4552	2586.2520	4130	6.4935
mwy	2611	1283.4913	2313	5.6288	0	0	0	0	2003	1138.0190	1847	2.9040
dyma	2600	1278.0841	2322	5.6507	0	0	0	0	791	449.4124	774	1.2169
wneud	2518	1237.7752	2250	5.4755	0	0	0	0	1876	1065.8631	1813	2.8505
mor	2466	1212.2136	2165	5.2687	0	0	0	0	921	523.2729	871	1.3695
cyn	2456	1207.2979	2235	5.4390	0	0	0	0	2301	1307.3299	2228	3.5030
rhai	2454	1206.3147	2149	5.2297	0	0	0	0	2127	1208.4705	2003	3.1493
da	2430	1194.5170	2098	5.1056	0	0	0	0	744	422.7090	705	1.1085
bach	2402	1180.7530	2107	5.1275	0	0	0	0	435	247.1484	416	0.6541
dod	2384	1171.9048	2187	5.3222	0	0	0	0	1622	921.5511	1571	2.4700
ym	2370	1165.0228	2095	5.0983	0	0	0	0	4040	2295.3554	3790	5.9589
mai	2326	1143.3937	2048	4.9839	0	0	0	0	1758	998.8205	1696	2.6666
bobl	2314	1137.4948	1957	4.7625	0	0	0	0	2192	1245.4008	2061	3.2405
efo	2300	1130.6128	1816	4.4194	0	0	0	0	296	168.1746	274	0.4308
bob	2287	1124.2224	2060	5.0131	0	0	0	0	1551	881.2119	1479	2.3254
gweld	2276	1118.8151	2072	5.0423	0	0	0	0	1194	678.3798	1162	1.8270
heb	2273	1117.3404	2038	4.9596	0	0	0	0	970	551.1126	940	1.4779
weld	2239	1100.6270	2033	4.9474	0	0	0	0	986	560.2031	963	1.5141
dw	2216	1089.3209	1315	3.2001	0	0	0	0	358	203.4003	295	0.4638
gyfer	2196	1079.4895	1920	4.6724	0	0	0	0	3499	1987.9823	3260	5.1256
llawer	2165	1064.2508	1933	4.7041	0	0	0	0	1010	573.8389	974	1.5314
byd	2132	1048.0289	1858	4.5216	0	0	0	0	1383	785.7615	1310	2.0597
eto	2025	995.4308	1861	4.5289	0	0	0	0	800	454.5258	787	1.2374
ffordd	2004	985.1079	1743	4.2417	0	0	0	0	1238	703.3787	1177	1.8506
hwn	1983	974.7849	1821	4.4315	0	0	0	0	1606	912.4606	1554	2.4433
erbyn	1964	965.4450	1755	4.2709	0	0	0	0	2124	1206.7661	2005	3.1524
meddwl	1962	964.4619	1750	4.2587	0	0	0	0	511	290.3284	485	0.7626
amser	1951	959.0546	1748	4.2539	0	0	0	0	949	539.1813	895	1.4072
pobl	1944	955.6136	1661	4.0421	0	0	0	0	1592	904.5064	1494	2.3490
unrhyw	1938	952.6642	1677	4.0811	0	0	0	0	1613	916.4377	1501	2.3600
rhan	1932	949.7148	1743	4.2417	0	0	0	0	2358	1339.7149	2273	3.5738
mawr	1887	927.5941	1757	4.2758	0	0	0	0	1053	598.2696	1029	1.6179
dweud	1885	926.6109	1695	4.1249	0	0	0	0	2090	1187.4487	2026	3.1854
ydi	1869	918.7458	1542	3.7526	0	0	0	0	455	258.5116	433	0.6808
rhoi	1839	903.9987	1703	4.1444	0	0	0	0	1961	1114.1564	1895	2.9795
oes	1831	900.0661	1645	4.0032	0	0	0	0	914	519.2958	894	1.4056
edrych	1830	899.5745	1671	4.0665	0	0	0	0	990	562.4757	965	1.5172
the	1795	882.3696	1215	2.9568	0	0	0	0	425	241.4668	376	0.5912
eraill	1784	876.9623	1620	3.9424	0	0	0	0	1669	948.2545	1638	2.5754
ysgol	1772	871.0634	1266	3.0809	0	0	0	0	2023	1149.3822	1544	2.4276
wythnos	1769	869.5887	1554	3.7818	0	0	0	0	1354	769.2850	1305	2.0518
pob	1753	861.7236	1572	3.8256	0	0	0	0	701	398.2783	678	1.0660
gallu	1751	860.7405	1571	3.8231	0	0	0	0	1190	676.1072	1139	1.7908
ers	1744	857.2995	1614	3.9278	0	0	0	0	1854	1053.3636	1803	2.8348
dydd	1718	844.5186	1516	3.6893	0	0	0	0	920	522.7047	878	1.3805
oed	1714	842.5523	1572	3.8256	0	0	0	0	1857	1055.0681	1674	2.6320
hun	1712	841.5692	1559	3.7939	0	0	0	0	641	364.1888	630	0.9905
allan	1696	833.7041	1524	3.7088	0	0	0	0	871	494.8650	848	1.3333
angen	1695	833.2125	1495	3.6382	0	0	0	0	1923	1092.5665	1819	2.8600
hen	1670	820.9232	1465	3.5652	0	0	0	0	576	327.2586	545	0.8569
mwyn	1665	818.4654	1524	3.7088	0	0	0	0	2203	1251.6505	2122	3.3364
iaith	1662	816.9907	1166	2.8375	0	0	0	0	1797	1020.9786	1467	2.3065
tro	1659	815.5159	1529	3.7209	0	0	0	0	939	533.4997	903	1.4198
gwaith	1649	810.6002	1462	3.5579	0	0	0	0	2023	1149.3822	1911	3.0046
fynd	1602	787.4964	1490	3.6260	0	0	0	0	841	477.8203	829	1.3034
fwy	1581	777.1734	1436	3.4946	0	0	0	0	1156	656.7898	1102	1.7326
drwy	1572	772.7493	1422	3.4605	0	0	0	0	1323	751.6721	1251	1.9669
di	1571	772.2577	1226	2.9835	0	0	0	0	71	40.3392	66	0.1038
ag	1561	767.3420	1399	3.4046	0	0	0	0	1251	710.7648	1223	1.9229
fawr	1555	764.3926	1457	3.5457	0	0	0	0	900	511.3416	875	1.3757
rhyw	1528	751.1202	1383	3.3656	0	0	0	0	268	152.2662	260	0.4088
peth	1525	749.6455	1416	3.4459	0	0	0	0	353	200.5595	348	0.5472
heddiw	1501	737.8478	1396	3.3973	0	0	0	0	1321	750.5358	1300	2.0440
dyna	1473	724.0838	1372	3.3388	0	0	0	0	539	306.2368	522	0.8207
byddai	1470	722.6091	1202	2.9251	0	0	0	0	1951	1108.4749	1811	2.8474
eich	1455	715.2355	1134	2.7597	0	0	0	0	382	217.0361	296	0.4654
wel	1438	706.8788	1335	3.2488	0	0	0	0	19	10.7950	19	0.0299
wedyn	1426	700.9799	1261	3.0687	0	0	0	0	362	205.6729	353	0.5550
cyntaf	1424	699.9968	1324	3.2220	0	0	0	0	1431	813.0331	1386	2.1792
trwy	1422	699.0137	1277	3.1077	0	0	0	0	973	552.8170	935	1.4701
dal	1419	697.5390	1306	3.1782	0	0	0	0	715	406.2325	690	1.0849
yno	1410	693.1148	1225	2.9811	0	0	0	0	885	502.8192	853	1.3412
dan	1407	691.6401	1292	3.1442	0	0	0	0	1411	801.6699	1365	2.1462
hon	1392	684.2665	1301	3.1661	0	0	0	0	991	563.0439	971	1.5267
rhwng	1389	682.7918	1279	3.1125	0	0	0	0	1730	982.9121	1650	2.5943
does	1363	670.0110	1258	3.0614	0	0	0	0	674	382.9380	658	1.0346
unig	1360	668.5363	1299	3.1612	0	0	0	0	868	493.1605	858	1.3490
siarad	1360	668.5363	1080	2.6282	0	0	0	0	647	367.5978	615	0.9670
holl	1338	657.7217	1255	3.0541	0	0	0	0	809	459.6392	790	1.2421
dda	1329	653.2976	1256	3.0566	0	0	0	0	665	377.8246	647	1.0173
gyd	1320	648.8734	1246	3.0322	0	0	0	0	468	265.8976	459	0.7217
achos	1304	641.0083	1190	2.8959	0	0	0	0	823	467.5934	788	1.2390
ddau	1294	636.0926	1164	2.8327	0	0	0	0	1050	596.5651	1005	1.5801
sut	1269	623.8033	1161	2.8254	0	0	0	0	832	472.7069	779	1.2248
pawb	1266	622.3286	1146	2.7889	0	0	0	0	455	258.5116	442	0.6949
wir	1262	620.3623	1178	2.8667	0	0	0	0	280	159.0840	278	0.4371
iddo	1257	617.9045	1124	2.7353	0	0	0	0	1106	628.3820	1063	1.6713
mis	1254	616.4298	1089	2.6502	0	0	0	0	2067	1174.3811	1956	3.0754
mod	1249	613.9719	1120	2.7256	0	0	0	0	202	114.7678	190	0.2987
oherwydd	1247	612.9888	1170	2.8473	0	0	0	0	1056	599.9741	1026	1.6132
nos	1246	612.4972	1096	2.6672	0	0	0	0	1119	635.7680	1025	1.6116
ben	1240	609.5478	1164	2.8327	0	0	0	0	753	427.8224	737	1.1588
blaid	1237	608.0731	899	2.1878	0	0	0	0	1231	699.4016	1125	1.7688
gwybod	1223	601.1911	1108	2.6964	0	0	0	0	610	346.5759	581	0.9135
fath	1201	590.3765	1132	2.7548	0	0	0	0	501	284.6468	490	0.7704
ymlaen	1187	583.4945	1092	2.6575	0	0	0	0	1039	590.3154	1013	1.5927
gwrs	1173	576.6125	1123	2.7329	0	0	0	0	199	113.0633	195	0.3066
fyddai	1172	576.1210	1032	2.5114	0	0	0	0	1177	668.7211	1111	1.7468
nifer	1171	575.6294	1055	2.5674	0	0	0	0	2270	1289.7170	2176	3.4213
tu	1157	568.7474	1055	2.5674	0	0	0	0	681	386.9151	665	1.0456
pethau	1128	554.4919	1022	2.4871	0	0	0	0	301	171.0153	295	0.4638
enw	1128	554.4919	990	2.4092	0	0	0	0	550	312.4865	526	0.8270
chwarae	1121	551.0509	941	2.2900	0	0	0	0	1137	645.9948	1056	1.6603
rhywbeth	1115	548.1014	1024	2.4920	0	0	0	0	375	213.0590	365	0.5739
bynnag	1109	545.1520	1067	2.5966	0	0	0	0	327	185.7874	324	0.5094
dechrau	1103	542.2026	1006	2.4482	0	0	0	0	850	482.9337	820	1.2893
diwrnod	1101	541.2194	983	2.3922	0	0	0	0	628	356.8028	596	0.9371
ffilm	1086	533.8459	815	1.9834	0	0	0	0	314	178.4014	268	0.4214
lawr	1081	531.3880	984	2.3946	0	0	0	0	304	172.7198	298	0.4685
be	1074	527.9470	974	2.3703	0	0	0	0	103	58.5202	99	0.1557
sef	1072	526.9639	995	2.4214	0	0	0	0	563	319.8726	551	0.8663
aros	1068	524.9976	977	2.3776	0	0	0	0	529	300.5552	512	0.8050
doedd	1067	524.5060	958	2.3314	0	0	0	0	398	226.1266	390	0.6132
awr	1063	522.5397	958	2.3314	0	0	0	0	612	347.7123	596	0.9371
hanes	1049	515.6578	913	2.2218	0	0	0	0	610	346.5759	547	0.8600
byw	1044	513.1999	946	2.3022	0	0	0	0	808	459.0711	776	1.2201
ychydig	1042	512.2168	969	2.3581	0	0	0	0	533	302.8278	523	0.8223
gen	1037	509.7589	945	2.2997	0	0	0	0	185	105.1091	180	0.2830
amlwg	1037	509.7589	983	2.3922	0	0	0	0	697	396.0056	682	1.0723
pam	1034	508.2842	937	2.2802	0	0	0	0	389	221.0132	375	0.5896
flwyddyn	1022	502.3853	911	2.2170	0	0	0	0	1345	764.1715	1284	2.0188
newid	1020	501.4022	895	2.1780	0	0	0	0	1110	630.6546	1058	1.6635
ddweud	1020	501.4022	967	2.3533	0	0	0	0	523	297.1463	517	0.8129
hanner	1011	496.9781	928	2.2583	0	0	0	0	783	444.8672	725	1.1399
bryd	1011	496.9781	969	2.3581	0	0	0	0	985	559.6349	972	1.5283
ddigon	1010	496.4865	966	2.3508	0	0	0	0	373	211.9227	367	0.5770
rwy	999	491.0792	834	2.0296	0	0	0	0	962	546.5673	881	1.3852
stori	998	490.5876	845	2.0564	0	0	0	0	311	176.6969	282	0.4434
plant	995	489.1129	787	1.9152	0	0	0	0	1069	607.3601	950	1.4937
efallai	989	486.1635	920	2.2389	0	0	0	0	272	154.5388	258	0.4056
cyngor	975	479.2815	664	1.6159	0	0	0	0	2406	1366.9864	2166	3.4056
digon	974	478.7899	916	2.2291	0	0	0	0	347	197.1506	340	0.5346
cyfan	974	478.7899	908	2.2097	0	0	0	0	316	179.5377	311	0.4890
ystod	973	478.2984	920	2.2389	0	0	0	0	1848	1049.9547	1796	2.8238
llawn	973	478.2984	932	2.2681	0	0	0	0	571	324.4178	561	0.8820
gilydd	964	473.8742	859	2.0904	0	0	0	0	490	278.3971	473	0.7437
nes	963	473.3827	887	2.1586	0	0	0	0	211	119.8812	208	0.3270
gweithio	958	470.9248	869	2.1148	0	0	0	0	1137	645.9948	1099	1.7279
fo	956	469.9417	814	1.9809	0	0	0	0	183	103.9728	171	0.2689
sawl	955	469.4501	889	2.1634	0	0	0	0	523	297.1463	511	0.8034
nesaf	954	468.9585	902	2.1951	0	0	0	0	946	537.4768	927	1.4575
arbennig	945	464.5344	901	2.1926	0	0	0	0	983	558.4986	955	1.5015
noson	934	459.1271	791	1.9249	0	0	0	0	375	213.0590	340	0.5346
diolch	929	456.6693	874	2.1269	0	0	0	0	205	116.4722	198	0.3113
ddod	927	455.6861	881	2.1440	0	0	0	0	841	477.8203	830	1.3050
of	925	454.7030	698	1.6986	0	0	0	0	213	121.0175	198	0.3113
roeddwn	916	450.2788	809	1.9688	0	0	0	0	142	80.6783	134	0.2107
credu	912	448.3126	832	2.0247	0	0	0	0	669	380.0972	649	1.0204
diwedd	909	446.8378	869	2.1148	0	0	0	0	408	231.8082	403	0.6336
digwydd	908	446.3463	854	2.0783	0	0	0	0	599	340.3262	589	0.9261
roi	904	444.3800	869	2.1148	0	0	0	0	1043	592.5880	1020	1.6037
defnyddio	887	436.0233	815	1.9834	0	0	0	0	802	455.6621	780	1.2264
tua	884	434.5486	786	1.9128	0	0	0	0	804	456.7985	772	1.2138
nawr	883	434.0570	829	2.0174	0	0	0	0	547	310.7820	535	0.8412
unwaith	879	432.0907	844	2.0539	0	0	0	0	407	231.2400	404	0.6352
ail	876	430.6160	830	2.0199	0	0	0	0	976	554.5215	937	1.4732
gwbl	875	430.1244	829	2.0174	0	0	0	0	336	190.9008	329	0.5173
modd	871	428.1582	814	1.9809	0	0	0	0	729	414.1867	719	1.1305
hwnnw	866	425.7003	807	1.9639	0	0	0	0	406	230.6719	402	0.6321
bore	866	425.7003	775	1.8860	0	0	0	0	402	228.3992	399	0.6273
dyn	861	423.2425	772	1.8787	0	0	0	0	599	340.3262	568	0.8931
dau	861	423.2425	790	1.9225	0	0	0	0	649	368.7341	622	0.9780
sir	857	421.2762	627	1.5258	0	0	0	0	1662	944.2774	1468	2.3081
go	856	420.7846	812	1.9761	0	0	0	0	205	116.4722	203	0.3192
dysgu	855	420.2930	708	1.7230	0	0	0	0	421	239.1942	398	0.6258
debyg	853	419.3099	804	1.9566	0	0	0	0	391	222.1495	386	0.6069
maen	841	413.4110	752	1.8300	0	0	0	0	1173	666.4485	1113	1.7499
arian	840	412.9195	694	1.6889	0	0	0	0	1413	802.8062	1337	2.1021
anodd	840	412.9195	787	1.9152	0	0	0	0	645	366.4614	628	0.9874
ti	836	410.9532	617	1.5015	0	0	0	0	57	32.3850	46	0.0723
bellach	832	408.9869	798	1.9420	0	0	0	0	890	505.6600	885	1.3915
duw	831	408.4953	544	1.3239	0	0	0	0	46	26.1352	42	0.0660
waith	830	408.0038	778	1.8933	0	0	0	0	785	446.0035	751	1.1808
ifanc	828	407.0206	712	1.7327	0	0	0	0	1032	586.3383	968	1.5220
gobeithio	825	405.5459	791	1.9249	0	0	0	0	706	401.1190	697	1.0959
neb	823	404.5628	747	1.8179	0	0	0	0	248	140.9030	242	0.3805
bu	819	402.5965	750	1.8252	0	0	0	0	1274	723.8324	1201	1.8883
rhywun	813	399.6471	734	1.7862	0	0	0	0	249	141.4712	242	0.3805
teimlo	808	397.1892	750	1.8252	0	0	0	0	355	201.6958	344	0.5409
codi	805	395.7145	748	1.8203	0	0	0	0	870	494.2968	842	1.3239
tra	802	394.2398	762	1.8544	0	0	0	0	660	374.9838	654	1.0283
syniad	800	393.2566	741	1.8033	0	0	0	0	235	133.5170	227	0.3569
ro	794	390.3072	617	1.5015	0	0	0	0	123	69.8833	102	0.1604
fewn	791	388.8325	749	1.8227	0	0	0	0	802	455.6621	778	1.2232
hir	785	385.8831	743	1.8081	0	0	0	0	438	248.8529	433	0.6808
gyntaf	785	385.8831	752	1.8300	0	0	0	0	691	392.5967	674	1.0597
ardal	785	385.8831	669	1.6281	0	0	0	0	1368	777.2392	1276	2.0062
cynnwys	784	385.3915	726	1.7668	0	0	0	0	1230	698.8335	1198	1.8836
ran	783	384.8999	738	1.7960	0	0	0	0	1558	885.1890	1512	2.3773
eisiau	780	383.4252	690	1.6792	0	0	0	0	537	305.1005	511	0.8034
ddwy	779	382.9336	730	1.7765	0	0	0	0	686	389.7559	668	1.0503
rhy	774	380.4758	724	1.7619	0	0	0	0	305	173.2880	286	0.4497
addysg	774	380.4758	579	1.4090	0	0	0	0	1270	721.5598	1099	1.7279
gorau	773	379.9842	741	1.8033	0	0	0	0	931	528.9544	891	1.4009
llywodraeth	769	378.0179	654	1.5916	0	0	0	0	3386	1923.7806	3182	5.0030
nag	765	376.0517	736	1.7911	0	0	0	0	443	251.6937	437	0.6871
blaen	763	375.0685	726	1.7668	0	0	0	0	479	272.1473	461	0.7248
darllen	758	372.6107	667	1.6232	0	0	0	0	219	124.4264	183	0.2877
sioe	757	372.1191	564	1.3725	0	0	0	0	347	197.1506	306	0.4811
to	755	371.1359	540	1.3141	0	0	0	0	90	51.1342	85	0.1336
daeth	752	369.6612	690	1.6792	0	0	0	0	692	393.1648	685	1.0770
de	748	367.6950	677	1.6475	0	0	0	0	639	363.0525	612	0.9622
ennill	747	367.2034	662	1.6110	0	0	0	0	1115	633.4954	1043	1.6399
sylw	746	366.7118	693	1.6865	0	0	0	0	625	355.0983	615	0.9670
mwyaf	745	366.2202	700	1.7035	0	0	0	0	689	391.4604	673	1.0581
ffaith	745	366.2202	693	1.6865	0	0	0	0	341	193.7416	331	0.5204
gwahanol	744	365.7287	681	1.6573	0	0	0	0	379	215.3316	363	0.5707
arfer	741	364.2540	695	1.6913	0	0	0	0	250	142.0393	246	0.3868
tan	740	363.7624	703	1.7108	0	0	0	0	591	335.7810	575	0.9041
gwir	738	362.7792	706	1.7181	0	0	0	0	196	111.3588	195	0.3066
hunain	737	362.2877	669	1.6281	0	0	0	0	459	260.7842	447	0.7028
wahanol	733	360.3214	695	1.6913	0	0	0	0	350	198.8550	340	0.5346
byth	732	359.8298	696	1.6938	0	0	0	0	138	78.4057	135	0.2123
ddydd	727	357.3720	642	1.5623	0	0	0	0	1686	957.9132	1575	2.4763
fwyaf	724	355.8973	682	1.6597	0	0	0	0	485	275.5563	475	0.7468
lleol	723	355.4057	641	1.5599	0	0	0	0	1543	876.6667	1444	2.2704
bron	720	353.9310	695	1.6913	0	0	0	0	447	253.9663	443	0.6965
llun	717	352.4563	647	1.5745	0	0	0	0	625	355.0983	607	0.9544
pryd	716	351.9647	680	1.6548	0	0	0	0	438	248.8529	431	0.6777
barod	716	351.9647	674	1.6402	0	0	0	0	317	180.1059	312	0.4906
pa	715	351.4731	686	1.6694	0	0	0	0	322	182.9466	318	0.5000
dangos	714	350.9815	674	1.6402	0	0	0	0	963	547.1355	946	1.4874
plaid	709	348.5237	571	1.3896	0	0	0	0	1017	577.8160	953	1.4984
diwethaf	707	347.5405	679	1.6524	0	0	0	0	873	496.0013	867	1.3632
wlad	704	346.0658	636	1.5477	0	0	0	0	746	423.8453	721	1.1336
llaw	701	344.5911	647	1.5745	0	0	0	0	197	111.9270	189	0.2972
gadael	694	341.1501	667	1.6232	0	0	0	0	447	253.9663	435	0.6839
ddrama	694	341.1501	524	1.2752	0	0	0	0	157	89.2007	143	0.2248
cymryd	694	341.1501	655	1.5940	0	0	0	0	741	421.0045	730	1.1478
ceisio	693	340.6586	639	1.5550	0	0	0	0	573	325.5541	562	0.8836
ryw	691	339.6754	643	1.5648	0	0	0	0	111	63.0655	110	0.1730
llai	686	337.2176	621	1.5112	0	0	0	0	578	328.3949	546	0.8585
erioed	673	330.8271	640	1.5575	0	0	0	0	393	223.2858	380	0.5975
well	672	330.3356	648	1.5769	0	0	0	0	301	171.0153	299	0.4701
bywyd	670	329.3524	604	1.4699	0	0	0	0	408	231.8082	390	0.6132
ddefnyddio	667	327.8777	630	1.5331	0	0	0	0	618	351.1212	597	0.9386
iddi	666	327.3861	597	1.4528	0	0	0	0	492	279.5334	476	0.7484
aeth	661	324.9283	616	1.4991	0	0	0	0	367	208.5137	355	0.5582
ges	660	324.4367	600	1.4601	0	0	0	0	46	26.1352	44	0.0692
eleni	659	323.9452	622	1.5137	0	0	0	0	1216	690.8793	1186	1.8647
ambell	659	323.9452	616	1.4991	0	0	0	0	127	72.1560	124	0.1950
hwyl	656	322.4704	616	1.4991	0	0	0	0	116	65.9062	113	0.1777
dipyn	656	322.4704	621	1.5112	0	0	0	0	175	99.4275	173	0.2720
symud	654	321.4873	590	1.4358	0	0	0	0	731	415.3230	713	1.1210
dilyn	654	321.4873	627	1.5258	0	0	0	0	1109	630.0864	1097	1.7248
cyfle	654	321.4873	622	1.5137	0	0	0	0	869	493.7287	851	1.3380
cyrraedd	652	320.5042	608	1.4796	0	0	0	0	409	232.3763	402	0.6321
llyfr	651	320.0126	498	1.2119	0	0	0	0	224	127.2672	200	0.3145
gall	651	320.0126	587	1.4285	0	0	0	0	726	412.4822	695	1.0927
theatr	649	319.0294	486	1.1827	0	0	0	0	264	149.9935	228	0.3585
ddechrau	647	318.0463	626	1.5234	0	0	0	0	590	335.2128	584	0.9182
lawer	639	314.1137	611	1.4869	0	0	0	0	243	138.0622	240	0.3773
gofyn	639	314.1137	607	1.4772	0	0	0	0	527	299.4189	516	0.8113
bo	639	314.1137	530	1.2898	0	0	0	0	94	53.4068	94	0.1478
fyny	634	311.6559	558	1.3579	0	0	0	0	139	78.9739	134	0.2107
hynod	633	311.1643	602	1.4650	0	0	0	0	367	208.5137	362	0.5692
cwmni	633	311.1643	524	1.2752	0	0	0	0	1225	695.9927	1135	1.7845
cadw	620	304.7739	587	1.4285	0	0	0	0	476	270.4429	466	0.7327
ystyried	616	302.8076	581	1.4139	0	0	0	0	913	518.7276	893	1.4040
